"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Gnpat",2.9165152844017e-84,-1.06800560219518,0.465,0.054,8.74954585320511e-81
"Wdr43",4.2257550004364e-82,-0.802693935610472,0.318,0.089,1.26772650013092e-78
"B3gnt4",2.42788379293112e-80,-2.39345581057518,0.615,0.156,7.28365137879337e-77
"LOC100911055",1.09375449201837e-78,-2.24578935308476,0.463,0.096,3.28126347605512e-75
"Sdr39u1",6.15653643372861e-77,-1.62456779913199,0.23,0.047,1.84696093011858e-73
"Mthfd2",1.02678555740691e-76,-0.879869692256183,0.309,0.082,3.08035667222073e-73
"Clns1a",2.36820116109994e-76,-1.5217349068806,0.277,0.055,7.10460348329981e-73
"Scg2",3.16412393919978e-76,-1.79792959427941,0.502,0.042,9.49237181759934e-73
"Rcn3",1.28300589585528e-75,-2.16240120412938,0.35,0.074,3.84901768756584e-72
"Cdh11",1.94640147990904e-75,-2.58795131869537,0.525,0.044,5.83920443972711e-72
"Cdkn3",2.69069457723101e-72,-2.20439295769769,0.297,0.044,8.07208373169302e-69
"Exosc1",3.35757642629222e-71,-1.63023169503577,0.205,0.062,1.00727292788767e-67
"R3hcc1",1.87046561536532e-70,-4.2136121581136,0.348,0.065,5.61139684609596e-67
"Foxf1",3.9597441745032e-70,-1.77936472537792,0.488,0.064,1.18792325235096e-66
"Aqp4",6.73595616338179e-70,-3.78668822353467,0.279,0.037,2.02078684901454e-66
"Pitpnm2",7.80155948896295e-70,-3.17587319662665,0.229,0.049,2.34046784668888e-66
"Stk39",9.53035805465028e-70,-1.73182259470662,0.291,0.086,2.85910741639508e-66
"Mms22l",1.12085065842303e-68,-2.86875029547298,0.408,0.035,3.36255197526909e-65
"Ndc80",2.3266942568723e-68,-3.36732136831412,0.127,0.039,6.9800827706169e-65
"Tubb6",7.87231292924266e-68,-3.75168433397276,0.174,0.027,2.3616938787728e-64
"Wfdc21",8.16159706677365e-68,-1.28079968637069,0.527,0.064,2.4484791200321e-64
"Znrd2",9.71534670651064e-68,-1.55284528065609,0.15,0.121,2.91460401195319e-64
"Fpgs",7.77031352668398e-67,-3.03426562211281,0.258,0.069,2.33109405800519e-63
"Shmt1",8.88232258956163e-67,-1.29331407625703,0.102,0.064,2.66469677686849e-63
"Dph5",4.65636439249467e-65,-4.03055413728451,0.275,0.032,1.3969093177484e-61
"Rbp1",1.8343875021343e-64,-3.08007010551767,0.211,0.052,5.50316250640289e-61
"Mak16",1.9746355686298e-64,-1.42456011563097,0.207,0.057,5.92390670588939e-61
"Fbf1",1.25776381687916e-63,-1.77211412220835,0.238,0.042,3.77329145063749e-60
"Dtx3",1.32345496283495e-63,-1.38156549204209,0.342,0.057,3.97036488850486e-60
"Ttk",4.68176680518237e-63,-2.94316828402029,0.121,0.04,1.40453004155471e-59
"ENSRNOG00000065110",5.16473556838165e-63,-2.83568720812556,0.238,0.065,1.5494206705145e-59
"Psat1",1.0996705334617e-62,-0.840840225799392,0.186,0.074,3.29901160038511e-59
"Mcm4",2.3663095150687e-62,-2.02694492153404,0.191,0.052,7.09892854520609e-59
"Rrp15",4.49732488899698e-61,-2.57278841597444,0.459,0.042,1.34919746669909e-57
"Mis18a",7.15197558157222e-61,-3.3712654480617,0.189,0.04,2.14559267447167e-57
"Mtrex",7.90042350506136e-61,-4.48634666957695,0.336,0.049,2.37012705151841e-57
"Itgae.1",2.81018048157478e-60,-0.581466574315113,0.533,0.097,8.43054144472435e-57
"Cdh5",1.40451655381906e-58,-1.54682302016898,0.379,0.065,4.21354966145719e-55
"Cenpa",2.01864744090134e-58,-2.97327954339995,0.297,0.055,6.05594232270401e-55
"Btf3-ps1",6.1779679028944e-58,-0.353291493955018,0.551,0.131,1.85339037086832e-54
"Cdk17",1.10194227517442e-57,-0.827614172023878,0.369,0.065,3.30582682552326e-54
"Abca8a",1.17424116785312e-57,-1.88133325020173,0.15,0.049,3.52272350355936e-54
"Rin3",1.71350270390439e-57,-1.36801643056269,0.375,0.064,5.14050811171317e-54
"Dapk1",3.49226359650057e-57,-1.70665915772712,0.514,0.092,1.04767907895017e-53
"Srsf9",1.93390542657812e-56,-0.866877882270705,0.193,0.076,5.80171627973437e-53
"Ruvbl2",3.74366629201017e-56,-1.29423857737056,0.262,0.06,1.12309988760305e-52
"Gja1",3.77733534059931e-56,-0.774113034460428,0.266,0.069,1.13320060217979e-52
"LOC134480579",5.63309921750987e-56,-2.2598357921019,0.287,0.027,1.68992976525296e-52
"Snrpc",8.05275383548405e-56,-1.70925326633953,0.33,0.082,2.41582615064521e-52
"Phf7",8.54649351096302e-56,-1.01282107772096,0.383,0.072,2.56394805328891e-52
"Tmem43",1.00653567469636e-55,-0.386931877507329,0.369,0.069,3.01960702408908e-52
"Dguok",1.37506746951836e-55,-1.57236427329096,0.293,0.087,4.12520240855509e-52
"Pomt1",1.85015588511915e-55,-2.32275339853113,0.385,0.045,5.55046765535746e-52
"Mettl13",5.18242747164651e-55,-2.09620020663794,0.27,0.047,1.55472824149395e-51
"Wdhd1",9.48796983372237e-55,-1.80098778357645,0.232,0.05,2.84639095011671e-51
"Ctps1",1.10258972483729e-54,-2.52552981963925,0.186,0.045,3.30776917451187e-51
"Pno1",1.71925214778638e-54,-3.52192198433165,0.176,0.037,5.15775644335915e-51
"Col5a2",2.4101038735714e-54,-2.38527223425634,0.281,0.054,7.23031162071419e-51
"Calhm2",4.00254182630481e-54,-1.30257165828898,0.41,0.039,1.20076254789144e-50
"Hspb6",1.19057676522899e-53,-3.50243379239113,0.18,0.037,3.57173029568697e-50
"Prickle3",1.88100511027497e-53,-1.68269257664466,0.355,0.077,5.6430153308249e-50
"Cdc40",2.53065615762155e-53,-1.03481947786849,0.447,0.079,7.59196847286466e-50
"Lmod1",2.89258616641581e-53,-2.4923296639931,0.217,0.064,8.67775849924744e-50
"Vasn",3.70231935533112e-53,-1.81680179708067,0.564,0.042,1.11069580659933e-49
"Fbxw9",8.21293547937581e-53,-1.83307360329735,0.146,0.04,2.46388064381274e-49
"Tcf7",1.20623338879252e-52,-2.71993008288534,0.385,0.04,3.61870016637756e-49
"Aacs",1.8864324720794e-52,-1.00646522194966,0.225,0.074,5.65929741623821e-49
"Rars2",2.5896493436496e-52,0.311400864922927,0.223,0.114,7.76894803094879e-49
"Spc25",3.1402217139621e-52,-2.20226519524827,0.17,0.054,9.42066514188631e-49
"Sox12",3.77455767964537e-52,-0.510967036760813,0.236,0.039,1.13236730389361e-48
"Cuedc2",4.90201966855666e-52,-3.83018232383198,0.234,0.034,1.470605900567e-48
"Tnc",8.57399117112272e-52,0.497670940859941,0.223,0.117,2.57219735133682e-48
"Otud1",1.02097984788306e-51,-1.45774171761268,0.613,0.018,3.06293954364917e-48
"Pdzrn3",1.16789511991747e-51,-4.40912477824757,0.391,0.039,3.5036853597524e-48
"Chi3l1",3.16182134779649e-51,-4.2613451588151,0.203,0.052,9.48546404338949e-48
"Mcm5",4.00430683527168e-51,-3.29191253015978,0.109,0.064,1.2012920505815e-47
"Jrkl",4.07322621470536e-51,-1.52415772411331,0.387,0.034,1.22196786441161e-47
"Coq7",4.73575239311315e-51,-1.35563677445984,0.195,0.089,1.42072571793394e-47
"Mmrn2",6.01217328905382e-51,-0.877860246231417,0.406,0.04,1.80365198671615e-47
"Maff",7.0280230009946e-51,-0.600991889891525,0.336,0.065,2.10840690029838e-47
"ENSRNOG00000069024",9.51908457920099e-51,-1.03592212797103,0.555,0.106,2.8557253737603e-47
"Faap100",1.03638695081893e-50,-0.530167334533391,0.402,0.089,3.10916085245679e-47
"Hells",1.27074924315547e-50,-3.71876163845861,0.301,0.047,3.8122477294664e-47
"Cpsf4l2.1",1.34474905610042e-50,-0.58823334640159,0.285,0.091,4.03424716830125e-47
"Dnph1",1.64380009661952e-50,-3.8232861808537,0.137,0.052,4.93140028985857e-47
"Pdf",3.96426102368409e-50,-1.16852057719859,0.17,0.104,1.18927830710523e-46
"Pld3",4.08896638542665e-50,-2.3700696755439,0.252,0.077,1.226689915628e-46
"Smc6",5.50989498751779e-50,-1.61684198008554,0.398,0.087,1.65296849625534e-46
"Cd93",1.35248969340382e-49,-2.30616434137463,0.297,0.052,4.05746908021145e-46
"Ube2c",1.53839618568054e-49,1.42756640055807,0.229,0.109,4.61518855704163e-46
"Igsf8",1.63608800596896e-49,-1.76890963270589,0.279,0.07,4.90826401790688e-46
"Cdk1",3.40148178452642e-49,-2.16591501885082,0.174,0.037,1.02044453535793e-45
"LOC134486330",3.98733748282971e-49,-3.192422650488,0.348,0.077,1.19620124484891e-45
"Zfp346",4.4948296176208e-49,-0.723557958324712,0.297,0.052,1.34844888528624e-45
"C13h1orf53",2.55250597472392e-48,0.334404038497685,0.281,0.138,7.65751792417177e-45
"Pwp2",2.89837518360186e-48,-2.17304960795404,0.365,0.086,8.69512555080559e-45
"Wdr77",3.69521012455958e-48,-1.32137971367115,0.127,0.065,1.10856303736787e-44
"Med21",4.36006586997727e-48,-1.36620059193252,0.23,0.101,1.30801976099318e-44
"Pikfyve",4.65821763761747e-48,-0.71869398213541,0.424,0.097,1.39746529128524e-44
"Add3",8.6754612242585e-48,0.569601323866143,0.199,0.126,2.60263836727755e-44
"Pola1",1.08069446711229e-47,-3.73304866853832,0.119,0.047,3.24208340133686e-44
"Ehd4",1.10468590135053e-47,-1.25777955465496,0.332,0.06,3.31405770405158e-44
"Cdc25b",1.12302564835401e-47,-2.18126862300471,0.326,0.045,3.36907694506202e-44
"P4ha1",1.41012932107792e-47,-1.45860223931868,0.238,0.074,4.23038796323377e-44
"Gal",1.60397695541115e-47,-6.5933773581948,0.461,0.077,4.81193086623346e-44
"Nbl1",3.93219924289129e-47,-2.81303845083994,0.131,0.086,1.17965977286739e-43
"Nip7",4.01901957654695e-47,-0.997491764656369,0.307,0.079,1.20570587296409e-43
"Rcor3",4.04100575773534e-47,-0.271749873315008,0.121,0.052,1.2123017273206e-43
"Smim26",6.03209617635311e-47,0.255827428149816,0.131,0.089,1.80962885290593e-43
"Trmt6",6.54535971492412e-47,0.496409078750563,0.289,0.065,1.96360791447723e-43
"Dynlt3",7.14082065666655e-47,-0.79530088638183,0.213,0.092,2.14224619699997e-43
"Arhgef39",7.43821323150522e-47,-2.72971793707449,0.119,0.065,2.23146396945157e-43
"Postn",9.89491279858902e-47,-1.50527049629953,0.201,0.042,2.96847383957671e-43
"Nop58",1.35932681184898e-46,-0.929498145240365,0.1,0.112,4.07798043554695e-43
"Tnnt2",1.3778769378321e-46,-0.351495324621457,0.521,0.022,4.1336308134963e-43
"Nup58",1.75851338540568e-46,-2.81288258513222,0.145,0.124,5.27554015621705e-43
"Racgap1",2.33026804410877e-46,-2.67122215776671,0.172,0.079,6.99080413232632e-43
"Ndc1",4.52830578139334e-46,-0.826061511050504,0.172,0.07,1.358491734418e-42
"Afg3l1",1.5060609627507e-45,0.269654580535222,0.227,0.101,4.51818288825209e-42
"Dact3",1.65416435928382e-45,-3.22056485584453,0.199,0.025,4.96249307785146e-42
"Il17re",1.74053919694878e-45,-1.62881959710429,0.168,0.023,5.22161759084635e-42
"Bcl2a1",1.78779225776448e-45,-1.79824496778962,0.555,0.112,5.36337677329343e-42
"Gabbr1",1.89121134207945e-45,-1.32849774554592,0.246,0.082,5.67363402623836e-42
"Nr2f2",2.32398756092379e-45,0.726441585683957,0.305,0.104,6.97196268277136e-42
"Cfp",2.4648192330249e-45,-1.78783412587101,0.461,0.087,7.39445769907469e-42
"Mpeg1",3.71920367605246e-45,-1.51519967649127,0.42,0.091,1.11576110281574e-41
"Nop16",3.99703498204908e-45,-0.584387283882362,0.152,0.117,1.19911049461472e-41
"Cmss1",4.4351521293881e-45,-2.33934836662088,0.236,0.062,1.33054563881643e-41
"Klhl21",6.23740829311115e-45,-0.672264952695037,0.213,0.055,1.87122248793335e-41
"Elac2",7.67580491098869e-45,-1.71622472629301,0.199,0.059,2.30274147329661e-41
"Usp20",1.32644203016897e-44,-0.341036951996635,0.389,0.094,3.9793260905069e-41
"Rangrf",1.48266929868279e-44,-1.02436222479919,0.096,0.101,4.44800789604837e-41
"Ppp1r18",1.57166988683e-44,-1.20899263392619,0.236,0.077,4.71500966048999e-41
"Edc3",1.57167193512835e-44,-2.00758755546928,0.303,0.067,4.71501580538504e-41
"Defa9",1.82778913951629e-44,-2.76196832512934,0.102,0.094,5.48336741854888e-41
"Tcerg1",1.91699427315773e-44,-0.496840808302293,0.168,0.144,5.75098281947318e-41
"Plod2",2.29482962987998e-44,-1.82435989122918,0.307,0.032,6.88448888963994e-41
"Arrdc4",2.57791444856769e-44,-0.868224697518738,0.266,0.099,7.73374334570308e-41
"Scd2",3.50194952512453e-44,-4.1337111978273,0.361,0.054,1.05058485753736e-40
"Nthl1",3.52978198343177e-44,-2.23798692710693,0.143,0.045,1.05893459502953e-40
"Tmem273",4.33582730464091e-44,-2.84906637138509,0.42,0.069,1.30074819139227e-40
"Trim37",4.47530494316233e-44,-2.3772949911135,0.27,0.072,1.3425914829487e-40
"Dysf",4.63129869000813e-44,-0.781300972943982,0.328,0.034,1.38938960700244e-40
"Cfap298",5.02541118794181e-44,-0.753930375837395,0.307,0.091,1.50762335638254e-40
"Tmem39b",5.35330872817222e-44,-0.968306179341513,0.289,0.06,1.60599261845167e-40
"Pbk",1.10866083585666e-43,-2.21787429314899,0.238,0.047,3.32598250756999e-40
"Zfp692",1.23451745876415e-43,-2.9332248113222,0.143,0.045,3.70355237629245e-40
"Tfam",1.69943090823737e-43,-2.31644811898524,0.232,0.106,5.09829272471211e-40
"Pcdhgc3",3.11625228948039e-43,-1.29976906315578,0.211,0.092,9.34875686844118e-40
"Plk1",6.08659154783794e-43,-0.550100903046012,0.137,0.094,1.82597746435138e-39
"Umps",8.73375513383745e-43,-0.904682957943421,0.281,0.084,2.62012654015124e-39
"Ccnb1",9.86648588644083e-43,-0.31599717947298,0.104,0.107,2.95994576593225e-39
"Ino80",1.10875993433312e-42,-1.13110031503341,0.219,0.035,3.32627980299935e-39
"Eml1",1.49735797918832e-42,-0.513713290259937,0.232,0.065,4.49207393756496e-39
"Akr1b1",1.53661834465103e-42,0.251093150455348,0.332,0.158,4.60985503395308e-39
"Lpxn",2.39066182219986e-42,-1.55209548420722,0.645,0.119,7.17198546659958e-39
"Tmt1a",2.51734111885194e-42,-1.22637622865849,0.25,0.086,7.55202335655582e-39
"Nelfa",2.69203563134464e-42,-0.705201586176466,0.348,0.079,8.07610689403391e-39
"Afap1",4.30291428734024e-42,-1.78396689370999,0.361,0.06,1.29087428620207e-38
"Tmem106c",4.54182915196912e-42,-2.11990003721035,0.404,0.039,1.36254874559074e-38
"Atf3",4.69628578142827e-42,-0.41638676260027,0.35,0.138,1.40888573442848e-38
"Hcls1",6.37673467667895e-42,-0.569308455376406,0.395,0.091,1.91302040300368e-38
"Pcsk9",7.81025909016044e-42,0.378102949635198,0.309,0.017,2.34307772704813e-38
"Cxcr4",1.32054212150125e-41,-0.635118925803071,0.545,0.06,3.96162636450374e-38
"Pip5k1c",1.32392527268206e-41,-2.47127214066904,0.342,0.087,3.97177581804619e-38
"Riok1",1.96237155574327e-41,-1.4135701524865,0.297,0.077,5.8871146672298e-38
"Ctps2",2.21809250944088e-41,-1.06381399465837,0.26,0.076,6.65427752832263e-38
"ENSRNOG00000063417",4.16073845747303e-41,-1.93160742155432,0.434,0.092,1.24822153724191e-37
"Foxf2",5.28316699180609e-41,-2.38857666012402,0.352,0.045,1.58495009754183e-37
"Huwe1",7.88737865262874e-41,0.636198085328615,0.219,0.057,2.36621359578862e-37
"Mettl16",8.51008505550035e-41,-1.49217634004727,0.283,0.07,2.55302551665011e-37
"Pfkm",1.13557300148962e-40,-1.54558230793468,0.309,0.047,3.40671900446887e-37
"Ints11",1.24376061043122e-40,-1.25532369840168,0.354,0.05,3.73128183129366e-37
"Vcan",2.16137229136744e-40,-2.6487068095703,0.502,0.017,6.48411687410233e-37
"Gucy1b1",2.23896325628399e-40,-3.3057747904786,0.26,0.035,6.71688976885198e-37
"Timm9",2.57801316692743e-40,-2.07662141832534,0.266,0.067,7.73403950078228e-37
"Clu",2.6838850599401e-40,-4.45838160755822,0.164,0.064,8.05165517982031e-37
"Ifitm1",2.98294769850978e-40,-2.57517925067993,0.227,0.096,8.94884309552935e-37
"Mphosph10",2.99807941847605e-40,-2.62735379530264,0.26,0.076,8.99423825542814e-37
"Slc37a1",3.03602319490694e-40,-0.516764326505278,0.402,0.131,9.10806958472083e-37
"Ccl11",3.4861549086066e-40,-4.5829251967153,0.15,0.052,1.04584647258198e-36
"Qrich1",3.49495161662479e-40,0.783268619649156,0.168,0.151,1.04848548498744e-36
"Snx2",3.5569538657067e-40,-1.08085763418182,0.402,0.126,1.06708615971201e-36
"Mis12",3.55695664314281e-40,1.02883497948102,0.285,0.129,1.06708699294284e-36
"Fxyd1",4.21929083078486e-40,-5.362403548423,0.137,0.047,1.26578724923546e-36
"Setsip",4.3811829556901e-40,-1.33333526576902,0.111,0.096,1.31435488670703e-36
"Ankub1",5.88966239497294e-40,-1.79509934339724,0.172,0.081,1.76689871849188e-36
"Vti1b",6.93079425067186e-40,-0.266370595148432,0.281,0.159,2.07923827520156e-36
"Txnrd2",1.237577037387e-39,-0.60512136061155,0.258,0.114,3.71273111216101e-36
"Rbbp5",1.30739113200011e-39,-1.45352698466195,0.416,0.091,3.92217339600032e-36
"Cacnb2",1.32709864167672e-39,-1.01769832016321,0.412,0.022,3.98129592503016e-36
"Arrdc2",1.52973023052503e-39,-1.90520793150881,0.404,0.04,4.58919069157508e-36
"Gjb2",1.61995163941462e-39,-3.28266108581879,0.268,0.04,4.85985491824387e-36
"Iars1",1.62804506947851e-39,-1.21193969781231,0.186,0.062,4.88413520843554e-36
"Mvb12b",2.26117922329475e-39,-2.04517968813659,0.324,0.023,6.78353766988424e-36
"Rexo2",2.442321194863e-39,-0.597775919297176,0.277,0.126,7.32696358458901e-36
"Pcid2",2.49755794701288e-39,-1.84833647851265,0.496,0.092,7.49267384103863e-36
"Fbln1",2.59884701861038e-39,-2.09951013728323,0.174,0.059,7.79654105583113e-36
"Ppp1r1b",2.87744146877013e-39,-1.08534436510666,0.109,0.126,8.63232440631039e-36
"LOC100359916",2.96445734994453e-39,-1.9021073475846,0.293,0.122,8.89337204983358e-36
"Rrp12",3.3065026713695e-39,-2.93020940897674,0.16,0.045,9.9195080141085e-36
"Gcg",3.56193131818806e-39,-0.962473187091815,0.252,0.126,1.06857939545642e-35
"Vcam1",4.40805042898062e-39,-1.44664442063116,0.357,0.059,1.32241512869419e-35
"Dmac1",7.9402675861092e-39,-2.12796408501774,0.27,0.047,2.38208027583276e-35
"Rbpms",9.27562710792331e-39,-0.485174167340901,0.133,0.07,2.78268813237699e-35
"Usp36",1.19265271415914e-38,-1.93591161151756,0.307,0.072,3.57795814247741e-35
"Hspb1",1.85686749221815e-38,-2.11635867200108,0.336,0.029,5.57060247665446e-35
"Rbpms2",2.96657030093196e-38,-0.374786239031737,0.402,0.034,8.89971090279589e-35
"Noc2l",3.0252810648308e-38,-1.52413718383806,0.158,0.094,9.07584319449241e-35
"Nab1",3.78008027880205e-38,-0.436328769270476,0.215,0.074,1.13402408364062e-34
"Ssbp2",4.36668500644678e-38,-2.33518449514402,0.17,0.05,1.31000550193403e-34
"Tlr3",6.07163022740611e-38,1.51281899597598,0.266,0.117,1.82148906822183e-34
"Efemp1",6.50071663927929e-38,-1.86309760890396,0.318,0.057,1.95021499178379e-34
"Marveld1",1.4506906863135e-37,-1.18091267350586,0.154,0.117,4.35207205894051e-34
"Tmem209",1.45421630779365e-37,-1.19443293939002,0.15,0.072,4.36264892338096e-34
"Gtf3a",5.40281247445624e-37,-1.16057542687979,0.434,0.072,1.62084374233687e-33
"Rprd1a",5.64207751738209e-37,-0.424979588469929,0.34,0.173,1.69262325521463e-33
"Alyref",7.03946718806504e-37,-0.964246860468278,0.229,0.193,2.11184015641951e-33
"Adamts15",8.75924435222212e-37,-1.03826610365565,0.219,0.117,2.62777330566664e-33
"Zbtb4",9.43572722757004e-37,-1.97989245433474,0.387,0.015,2.83071816827101e-33
"Chd1l",9.94708495774198e-37,-1.26842142263076,0.41,0.05,2.98412548732259e-33
"Klf2",1.37791023478975e-36,-0.647547469433043,0.244,0.081,4.13373070436924e-33
"Hspa1a",1.51269839773675e-36,-1.86729105386001,0.244,0.027,4.53809519321024e-33
"Nop9",1.9396560348685e-36,-0.383942929055187,0.174,0.086,5.81896810460549e-33
"Kansl1",2.51000518064814e-36,-0.6410695679586,0.281,0.148,7.53001554194443e-33
"Nufip1",2.53405703033e-36,0.540716662034925,0.148,0.104,7.60217109099001e-33
"Rpl9l3",2.87532879135582e-36,-1.77289008083331,0.182,0.112,8.62598637406747e-33
"Egr1",4.57291047087715e-36,-1.38620696830625,0.498,0.128,1.37187314126314e-32
"Fancd2",5.64899032584217e-36,-0.50951192347556,0.115,0.077,1.69469709775265e-32
"Tex264",5.82594798991511e-36,-0.589492118187273,0.307,0.102,1.74778439697453e-32
"Tspan12",6.84529248716871e-36,-1.88232275198292,0.189,0.04,2.05358774615061e-32
"Klc2",1.09886255447532e-35,-1.23859272114603,0.232,0.149,3.29658766342597e-32
"Fermt2",1.23078964621986e-35,-2.93915131327039,0.123,0.062,3.69236893865958e-32
"Tnfrsf1b",1.47603997723193e-35,-0.695096936220531,0.262,0.148,4.42811993169579e-32
"Wdr45b",2.00980786635969e-35,0.715457283043827,0.303,0.178,6.02942359907908e-32
"Cd4",2.77373851871361e-35,-0.37388238162544,0.199,0.104,8.32121555614082e-32
"Laptm5",3.18589369825977e-35,-0.546534705582296,0.332,0.141,9.5576810947793e-32
"S100g",3.3233455734222e-35,-1.82775897422557,0.297,0.119,9.97003672026659e-32
"Nap1l1",3.42626980074099e-35,-2.07040077461037,0.219,0.054,1.0278809402223e-31
"Tlr12",3.81655692284592e-35,-1.41568474400172,0.361,0.059,1.14496707685378e-31
"Ms4a4a",4.05637215958172e-35,-3.27943800144803,0.293,0.039,1.21691164787452e-31
"Fstl1",5.19912773406358e-35,-1.13665972894578,0.186,0.055,1.55973832021907e-31
"Serpinf2",5.27262262411281e-35,-0.897825057391159,0.334,0.062,1.58178678723384e-31
"Frzb",5.51223863156543e-35,-2.04084503086875,0.305,0.077,1.65367158946963e-31
"Sfxn3",7.75283223786333e-35,-2.01701844976151,0.174,0.059,2.325849671359e-31
"C1s",9.17045597120837e-35,-2.04387414513964,0.35,0.114,2.75113679136251e-31
"Las1l",9.40865844399347e-35,-0.828277536475506,0.322,0.102,2.82259753319804e-31
"Pla2g12a",1.00664455496017e-34,-0.590391325094653,0.166,0.079,3.01993366488051e-31
"Cks1b",1.41394277564292e-34,0.720513732525384,0.158,0.099,4.24182832692876e-31
"Ppia",1.48122046963074e-34,-1.39530925820152,0.17,0.086,4.44366140889221e-31
"Tigar",1.54089744997401e-34,-1.26711198611832,0.305,0.057,4.62269234992202e-31
"Yif1b",1.625458660558e-34,-1.57948455328086,0.238,0.07,4.87637598167399e-31
"Entpd1",1.85111758788122e-34,-1.4436651978971,0.355,0.047,5.55335276364367e-31
"Urb1",2.5905979090053e-34,-1.04138404177237,0.238,0.069,7.77179372701591e-31
"Mrpl35",3.18297115752753e-34,-1.63498792375494,0.133,0.116,9.54891347258258e-31
"Tspan5",4.31770241156232e-34,-0.748955759263821,0.344,0.196,1.2953107234687e-30
"Cfd",4.74600309714431e-34,-2.8761914215669,0.361,0.064,1.42380092914329e-30
"Dek",4.77895551560833e-34,-0.497574271535875,0.232,0.119,1.4336866546825e-30
"Tsr2",1.19320221004047e-33,-1.67283439432757,0.18,0.07,3.5796066301214e-30
"LOC120101643",1.54914035222958e-33,-0.904668573772042,0.109,0.148,4.64742105668874e-30
"Cep89",1.5705498943422e-33,-0.45147089040383,0.303,0.074,4.71164968302659e-30
"Ipo5",1.92934943757267e-33,0.521489596511035,0.125,0.133,5.78804831271801e-30
"Eif3i",1.99205427401745e-33,0.834932666131228,0.207,0.128,5.97616282205235e-30
"Wdr6",2.67385419367086e-33,-1.2378318427036,0.211,0.06,8.02156258101257e-30
"Kdm2b",3.07255198422993e-33,-1.00151527839241,0.15,0.072,9.21765595268978e-30
"Rnd1",3.21567899433951e-33,-0.80458053290669,0.223,0.116,9.64703698301853e-30
"Slc8a1",3.58690828817796e-33,-2.37165570391916,0.289,0.025,1.07607248645339e-29
"Tacc1",4.08332049009586e-33,-0.722992491875378,0.223,0.035,1.22499614702876e-29
"Nup188",4.37141158804325e-33,-0.265487435550912,0.207,0.076,1.31142347641298e-29
"Fgfr2",4.5642189700228e-33,-0.901064792104982,0.264,0.059,1.36926569100684e-29
"Zmym1",4.90820505468663e-33,-0.729472718228928,0.377,0.057,1.47246151640599e-29
"Ssbp4",6.18595450346374e-33,-0.604270230151151,0.27,0.074,1.85578635103912e-29
"Serping1",7.19984868633043e-33,-1.89616506213892,0.158,0.107,2.15995460589913e-29
"Mthfd1",9.3391330376698e-33,-0.897880968803986,0.117,0.059,2.80173991130094e-29
"Spout1",9.83736009538421e-33,-1.77475441018727,0.141,0.102,2.95120802861526e-29
"Uhrf1",1.01994488699636e-32,-2.54921340891721,0.188,0.091,3.05983466098907e-29
"Abce1",1.12140988867453e-32,-0.966325042478557,0.15,0.077,3.3642296660236e-29
"Rogdi",1.14184237982616e-32,-0.503350222747158,0.207,0.07,3.42552713947849e-29
"Smoc2",1.7920209659033e-32,-1.13763304703094,0.121,0.064,5.3760628977099e-29
"Nherf2",1.88717513090908e-32,-2.04487210975,0.24,0.07,5.66152539272724e-29
"Uxs1",2.04629747569272e-32,-0.31967686791279,0.5,0.117,6.13889242707816e-29
"Acbd6",2.29475920695996e-32,-2.71066196755882,0.184,0.049,6.88427762087987e-29
"Wdfy3",2.33636778119689e-32,1.62178395341772,0.236,0.161,7.00910334359066e-29
"Calb2",2.65526480395919e-32,-4.97027978417011,0.119,0.042,7.96579441187758e-29
"Mcm7",3.00388530446635e-32,-1.31607286066943,0.168,0.104,9.01165591339906e-29
"Hscb",3.4055150969914e-32,-0.784684965706942,0.215,0.086,1.02165452909742e-28
"Rpl37-ps5",3.59356052507112e-32,-0.575915437284125,0.23,0.047,1.07806815752134e-28
"Smarcc1",4.128449547063e-32,-0.330251319415782,0.398,0.087,1.2385348641189e-28
"Bag2",4.15622601402207e-32,-2.49675725953207,0.16,0.018,1.24686780420662e-28
"Btbd2",5.45881747732665e-32,-1.72905359084548,0.182,0.06,1.63764524319799e-28
"Cxcl11",5.56961091114632e-32,-0.974936835289383,0.227,0.092,1.6708832733439e-28
"Clic4",5.64468699181168e-32,-1.5253877525383,0.111,0.037,1.6934060975435e-28
"Gtf2i",6.79268315393809e-32,-1.41430612966158,0.236,0.091,2.03780494618143e-28
"Zscan26",7.19792475270099e-32,1.08024853053741,0.264,0.198,2.1593774258103e-28
"Xpot",7.78152436386241e-32,1.21860597615787,0.328,0.082,2.33445730915872e-28
"Igfbp6",9.15425599792442e-32,-0.832777820995662,0.326,0.074,2.74627679937733e-28
"Plp2",9.29791351652564e-32,-1.15873252066283,0.18,0.151,2.78937405495769e-28
"Iqsec1",9.36014250867673e-32,-0.980064801787327,0.299,0.054,2.80804275260302e-28
"Ehf",1.63753691807979e-31,-0.732704167035756,0.145,0.029,4.91261075423937e-28
"Sfrp1",1.7307597351086e-31,-2.54889570621967,0.299,0.032,5.19227920532581e-28
"Col12a1",1.78524205018995e-31,-1.10344309650848,0.316,0.055,5.35572615056985e-28
"Ptpn2",1.94617471922568e-31,-0.846276621735672,0.213,0.154,5.83852415767703e-28
"Knstrn",1.99852443787308e-31,-2.17581781078512,0.16,0.062,5.99557331361923e-28
