"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Flot2",0.102515541734064,-0.559765585423079,0.333,0.392,1
"Prmt1",0.102515541734064,1.39884864899786,0.548,0.49,1
"Mmp2",0.104148752336233,-0.698432138291216,0.905,0.529,1
"Hnrnpa3",0.104150043811681,0.280493191482396,0.69,0.922,1
"Vps16",0.104150043811681,1.58658753487478,0.119,0.314,1
"Rpl15",0.104150043811681,-1.38207121595191,0.952,0.765,1
"Cand1",0.104150043811681,1.81651894545942,0.143,0.275,1
"Mbd3",0.105805180505194,0.760464655844911,0.81,0.431,1
"Ptbp1",0.105805180505194,-1.55828046321181,0.857,0.745,1
"Triobp",0.105805180505194,2.47209809396115,0.405,0.431,1
"Cbr1l2",0.107481112429161,-0.937363162112018,0.976,0.412,1
"Rfc2",0.107481112429161,0.469341536938352,0.905,0.431,1
"Dctpp1",0.109177999721905,-0.571001699094028,1,0.431,1
"Mrpl38",0.109177999721905,2.09542407481294,0.905,0.51,1
"Lonp1",0.109177999721905,1.84399168315236,0.881,0.49,1
"Hmgb2l1",0.109177999721905,0.92882730327596,0.286,0.451,1
"C3h11orf96",0.109177999721905,-1.65529231805595,0.262,0.098,1
"LOC100360522",0.110890676001707,-1.92621619733126,0.643,0.725,1
"mrpl24",0.110896002010734,-0.690622943149325,1,0.451,1
"Akt1s1",0.110896002010734,1.08148987771338,0.214,0.412,1
"Mrps33",0.110896002010734,1.23239131814379,0.524,0.529,1
"C1h11orf98",0.112635278376851,-0.882257517397064,0.929,0.471,1
"Ankrd10",0.112635278376851,-0.638075894475894,0.405,0.137,1
"Rexo1",0.112635278376851,0.882847350533581,0.667,0.412,1
"Ctsh",0.112635278376851,3.47120980674802,0.452,0.431,1
"Notch1",0.114395987319956,-0.41103379076323,0.548,0.275,1
"Gpat4",0.114395987319956,0.558439099935437,0.619,0.471,1
"Itgav",0.114395987319956,3.58819735035907,0.262,0.235,1
"Dpp7",0.116178286722553,-0.817222587597547,0.167,0.216,1
"Flywch1",0.116178286722553,1.02862642865841,0.238,0.216,1
"Trit1",0.117982333813959,-1.1665067933144,0.5,0.745,1
"Atp5mc2",0.119808285134035,1.11738275541339,0.738,0.961,1
"Selenoo",0.119808285134035,2.06791262659785,0.214,0.412,1
"Rplp2",0.119808285134035,0.296979269138857,0.81,0.98,1
"Ung",0.121656296496636,-0.53652280583156,0.881,0.471,1
"Rangap1",0.121656296496636,2.40202042900505,0.262,0.608,1
"Eif3d",0.121656296496636,-0.563052516340153,0.952,0.725,1
"Phb2",0.121656296496636,0.38788142252135,0.929,0.863,1
"Ppp2r5a",0.121656296496636,-0.851094099134245,0.429,0.412,1
"Rpl3",0.123526522952791,0.269637880307337,0.595,0.765,1
"Rpl13",0.125417709100641,-0.716907647972155,0.857,0.98,1
"Dgcr8",0.125419118753622,2.09258071743468,0.738,0.431,1
"Lsm14a",0.125419118753622,1.95560790964225,0.238,0.451,1
"Plpp1",0.127334237313012,2.03649960488331,0.095,0.373,1
"Flnc",0.129272031170021,1.87950099246619,0.214,0.137,1
"Pa2g4",0.129272031170021,0.278460123871908,0.929,0.902,1
"Naa50",0.135222975999286,1.70666203792395,0.857,0.49,1
"Fam83f",0.135222975999286,0.538406608785669,0.095,0.333,1
"Spns1",0.135222975999286,3.10260512201526,0.357,0.49,1
"Laptm4a",0.135222975999286,1.36881586259125,0.357,0.451,1
"Akap8l",0.135222975999286,3.5244105698398,0.31,0.392,1
"Ndc1",0.137252977612582,-1.49426113501483,0.833,0.471,1
"Apoe",0.139306402765028,-0.953165165103115,0.738,0.431,1
"Camta2",0.139306402765028,0.568478079460252,0.238,0.294,1
"Pqbp1",0.143484108496336,0.960154477179507,0.976,0.471,1
"Kcnn4",0.143484108496336,1.10614802234454,0.905,0.647,1
"Prpf40a",0.143484108496336,0.943678495496413,0.286,0.392,1
"Leng8",0.143484108496336,1.93507506426938,0.286,0.392,1
"Cps1",0.145593655683011,0.607610743394728,0.952,0.922,1
"Smc1a",0.145608678580344,-1.80038382723419,0.929,0.451,1
"Mmp15",0.145608678580344,1.64552130153425,0.714,0.431,1
"Elf3",0.145608678580344,2.31144181148653,0.643,0.745,1
"Des",0.147755740000224,0.251627407610989,0.5,0.412,1
"Tkt",0.147757251135165,0.881292686224705,0.643,0.804,1
"Faul1",0.147757251135165,-5.2039005413107,0.381,0.49,1
"Ftsj3",0.147757251135165,1.73837278060294,0.452,0.412,1
"Rps20-ps10",0.149929967836844,1.28374376508606,0.929,0.51,1
"Tfam",0.149929967836844,0.860132291155985,0.81,0.49,1
"Trim28",0.149929967836844,0.901995651174646,0.262,0.431,1
"Tmsb10",0.149929967836844,2.19499587096241,0.5,0.353,1
"Ankrd27",0.149929967836844,2.20064804473232,0.214,0.176,1
"Prickle4",0.152126969059513,1.1180739454071,0.905,0.667,1
"Kifc2",0.152126969059513,2.38911911005684,0.143,0.275,1
"Nme1",0.156594379815682,1.68617947445325,0.643,0.843,1
"Tomm5",0.156594379815682,-0.433951636820292,0.476,0.412,1
"Timm8a1",0.158865063228815,-1.79162770386366,0.81,0.451,1
"Mapkapk2",0.158865063228815,3.05069364956145,0.286,0.412,1
"Clasrp",0.158865063228815,3.52350530344601,0.143,0.235,1
"Adh5",0.158865063228815,-3.05308149556851,0.214,0.196,1
"Drap1",0.161160578841969,2.24067270833258,0.238,0.647,1
"Acta2",0.161160578841969,2.77587520590624,0.905,0.686,1
"Nasp",0.163479489134457,-3.92228706043571,0.786,0.412,1
"Actn1",0.163481059919974,2.33448957063407,0.667,0.49,1
"Gpr107",0.163481059919974,1.53388154605021,0.143,0.314,1
"Coasy",0.163481059919974,-0.7601957501225,0.286,0.294,1
"Exosc7",0.165826638185137,-1.28219845739159,0.976,0.471,1
"Elmo3",0.165826638185137,2.34680416528555,0.19,0.353,1
"Srsf11",0.165826638185137,3.46018692457993,0.214,0.314,1
"Usp5",0.168197443776837,1.31887006379895,0.762,0.471,1
"Creld2",0.168197443776837,-0.357535194076869,0.667,0.431,1
"Synm",0.168197443776837,2.63718803788287,0.19,0.039,1
"Ttl",0.168197443776837,-1.14926338171119,0.095,0.196,1
"Commd4",0.168197443776837,2.72760992230923,0.357,0.451,1
"Ndufa10l1.1",0.168197443776837,-4.25072610775217,0.476,0.412,1
"Srf",0.170593605211059,-2.3002045855397,0.048,0.196,1
"Tap1",0.170593605211059,1.34915186624666,0.19,0.118,1
"Ccz1",0.173015249339883,1.29579898972424,0.905,0.529,1
"Rps24-ps15",0.173015249339883,0.889243973457412,0.643,0.863,1
"Setsip",0.173015249339883,-1.28999080889418,0.452,0.314,1
"Adamdec1",0.173015249339883,0.703471828625095,0.333,0.451,1
"Laptm4b",0.173015249339883,0.310848058601646,0.595,0.49,1
"Dhx30",0.175460890839784,-0.992667895829946,0.952,0.49,1
"Nrbp1",0.177935484526848,4.15308129722001,0.19,0.373,1
"Slc39a5",0.177935484526848,-0.482708383951485,0.214,0.392,1
"Sugp1",0.177935484526848,1.52783964402615,0.048,0.196,1
"Cebpb",0.177935484526848,3.38866073431539,0.262,0.392,1
"Cep295nl",0.177935484526848,0.734914560103508,0.19,0.216,1
"Pprc1",0.180434320604618,-1.09332269356842,0.381,0.451,1
"RatNP-3b",0.182648510730753,-0.575819907714582,0.976,0.804,1
"Ltbp1",0.182959129335093,-1.91550770690022,0.143,0.059,1
"Trnau1ap",0.182959129335093,-1.03117620380085,0.286,0.314,1
"Rps7-ps23",0.185508388419089,0.424009516995933,0.905,1,1
"Cnn3",0.185510028642377,-1.22985550046545,0.786,0.49,1
"Lyz2",0.185889252799381,-0.313965436273734,1,0.922,1
"Ascc1",0.188087134543294,-0.837311212842905,0.286,0.608,1
"Eif3i",0.188087134543294,0.298656661815718,0.571,0.412,1
"Ercc2",0.188087134543294,-0.553819998978376,0.095,0.176,1
"Ppie",0.190688906728832,-0.757253550233131,0.905,0.51,1
"Cdk2ap2",0.19069056110689,1.71041935390943,0.31,0.627,1
"Smap2",0.19069056110689,1.04444916098219,0.238,0.451,1
"Ahsa1",0.19069056110689,2.67507689548319,0.69,0.647,1
"Rps27a-ps1",0.19069056110689,2.24995041129531,0.762,0.765,1
"Psmg1",0.193320420413985,-0.403730791529784,0.976,0.451,1
"Cyp2u1",0.193320420413985,-1.70263697072064,0.31,0.235,1
"Ttc3",0.193320420413985,0.259294015528144,0.167,0.235,1
"Cep20",0.193320420413985,2.31757461508411,0.476,0.49,1
"Srsf6",0.195976822516782,1.73428620038006,0.19,0.549,1
"Clk2",0.195976822516782,2.35848064957792,0.31,0.529,1
"Anp32a",0.198659875398559,-1.43895729063699,0.952,0.451,1
"Rsl24d1",0.201369684933447,-2.00668941560054,1,0.451,1
"Engase",0.201369684933447,1.41823348947061,0.31,0.588,1
"Stk38",0.201369684933447,-1.403244294613,0.286,0.49,1
"Pes1",0.201369684933447,-0.505233894487232,0.857,0.765,1
"Traf4",0.204106354846309,1.50089410175048,0.619,0.51,1
"Drg1",0.204106354846309,0.319921554962391,0.31,0.373,1
"Glipr2",0.206869986672735,0.316788975621324,0.095,0.431,1
"Krtcap2",0.206869986672735,-0.270130678109628,0.5,0.765,1
"Pheta1",0.206869986672735,5.93369296725826,0.095,0.314,1
"Sike1",0.206869986672735,2.17850226340389,0.238,0.451,1
"Ubr5",0.206869986672735,3.6033718945855,0.095,0.176,1
"Col6a1",0.209660679719165,2.40309364144366,0.143,0.392,1
"Ppp1cb",0.212478531023153,0.646908198363775,0.69,0.49,1
"Med16",0.215323635313786,1.33112215922677,0.833,0.451,1
"Fktn",0.215323635313786,2.29359289662204,0.214,0.431,1
"Gadd45gip1",0.218196084972266,-4.41155459207864,1,0.431,1
"Supt16h",0.218196084972266,0.964226236369447,0.429,0.804,1
"Flna",0.221078743424147,0.499415629500584,0.714,0.667,1
"Chchd10",0.221095969992683,-2.65697727332926,0.31,0.608,1
"Dhrsx",0.221095969992683,3.1430426206742,0.19,0.451,1
"Echs1",0.221095969992683,0.509217238034325,0.381,0.549,1
"Sars1",0.224023377942972,0.655899153949437,0.81,0.49,1
"Rpl32l5",0.226978393926086,1.09848968920393,0.595,0.882,1
"Rps27a",0.226978393926086,-2.49065440837056,0.405,0.667,1
"Akap17a",0.226978393926086,1.26868961325995,0.262,0.51,1
"Ankfy1",0.226978393926086,2.11206110253682,0.19,0.373,1
"Fam193b",0.226978393926086,-1.08950617928985,0.048,0.157,1
"Txnip",0.226978393926086,-0.350933152396057,0.286,0.333,1
"Tardbp",0.229961100541387,2.78165503059299,0.381,0.667,1
"C1qa",0.229961100541387,-0.985066594911526,0.452,0.667,1
"Nsmce4a",0.229961100541387,1.21412174559017,0.429,0.529,1
"Atxn10",0.229961100541387,-2.19712528041818,0.524,0.431,1
"Tmem51",0.229961100541387,1.71949612281005,0.262,0.294,1
"Snrpd3",0.232969834875952,-1.44694294904924,0.548,0.824,1
"Sf3a3",0.232971577846274,1.78420312966768,0.476,0.49,1
"Ran",0.236009903318058,-0.61117367262439,0.357,0.647,1
"Sox9",0.239076151816104,-1.17135994768155,1,0.451,1
"Mrps9",0.239076151816104,0.412361382161504,0.929,0.51,1
"Csrp1",0.239076151816104,2.53761786165906,0.333,0.431,1
"S100a14",0.242170395544248,-0.326253119050514,0.929,0.608,1
"Abl1",0.242170395544248,0.270498789529031,0.167,0.373,1
"Lypd8",0.242170395544248,0.725447266185962,0.762,0.922,1
"Hexd",0.242170395544248,2.35487096489658,0.167,0.294,1
"Rps29-ps15",0.242170395544248,-1.38260898070421,0.833,0.902,1
"Mrps26",0.2452927040135,1.4571037192158,0.167,0.529,1
"Gstm5l",0.24844314400506,1.4340619967073,0.143,0.431,1
"Grb7",0.24844314400506,-2.25676831226814,0.19,0.431,1
"Naa38",0.24844314400506,-1.80644195449893,0.31,0.431,1
"Klf5",0.24844314400506,-0.348953752260811,0.333,0.431,1
"Srrt",0.24844314400506,1.67517840770452,0.429,0.51,1
"Smim10l1",0.251621779533644,0.869040676952614,0.214,0.451,1
"Ikbke",0.254828671811147,1.22121106655924,0.071,0.235,1
"Pdf",0.254828671811147,1.46745911444308,0.167,0.314,1
"Phyh",0.254828671811147,1.29180896373258,0.286,0.431,1
"Pgam5",0.258063879210652,-3.22906618789454,1,0.431,1
"Arid1a",0.258063879210652,1.99699554556938,0.119,0.471,1
"Abcf1",0.258063879210652,1.27940854657879,0.429,0.686,1
"Rps18l5",0.258063879210652,0.362015789198017,0.976,0.745,1
"Mrps14",0.261327457230795,-2.04696553104733,0.881,0.51,1
"Pgls",0.261327457230795,1.72107564673545,0.786,0.686,1
"Mid1ip1",0.261327457230795,-0.573292014943616,0.405,0.412,1
"Rcc1",0.264619458460507,-2.27594529501267,1,0.451,1
"Rrs1",0.267939932544141,-1.66271895670299,1,0.451,1
"Lsm7",0.267939932544141,1.90025159319047,0.81,0.667,1
"Brms1",0.271288926147004,1.59273043939935,0.476,0.706,1
"Krt18",0.271288926147004,-2.31360878722754,1,0.863,1
"E4f1",0.274666482921301,1.4548262268589,0.071,0.137,1
"Nop58",0.278070850858138,-1.82655042208767,1,0.608,1
"Luc7l",0.278072643472507,1.11568936854657,0.19,0.196,1
"Pin1",0.281507445326184,-0.897855681725742,0.214,0.471,1
"Ccdc85b",0.284970922895256,-1.09549036532085,0.833,0.471,1
"Dkc1",0.284970922895256,0.788483251404283,0.524,0.843,1
"Sf3a1",0.284970922895256,-1.58560625970334,0.595,0.314,1
"Atg101",0.284970922895256,4.51148573790549,0.452,0.647,1
"Srcap",0.284970922895256,3.33761584454807,0.238,0.412,1
"Spr",0.284970922895256,1.64863534491835,0.81,0.647,1
"Fbxo31",0.284970922895256,-0.689510584327444,0.548,0.451,1
"Csnk1e",0.284970922895256,0.543269097075748,0.119,0.216,1
"Pfn1",0.284970922895256,1.15206442341809,0.595,0.529,1
"Tcp1",0.284970922895256,2.5971876520785,0.667,0.725,1
"Rps21",0.284970922895256,0.518348134227029,0.881,0.863,1
"Defa9",0.285258179876021,-0.34440446271722,1,0.824,1
"Prdx2",0.288463107447748,-0.446426349402321,0.5,0.588,1
"Pomp",0.288463107447748,2.88490235272186,0.69,0.627,1
"G3bp1",0.288463107447748,0.356396818096068,0.833,0.804,1
"Ilf2",0.288463107447748,1.99366050792406,0.667,0.686,1
"Cnbp",0.291984027075011,0.889028549708947,0.714,0.569,1
"Ppa2",0.295533706660451,-0.631888879602892,0.881,0.49,1
"Ecsit",0.295533706660451,0.377430682098052,0.524,0.275,1
"Nubp2",0.295533706660451,-0.801449169622949,0.262,0.471,1
"Npdc1",0.295533706660451,-0.361269668680845,0.167,0.294,1
"Tmprss2",0.295533706660451,3.27219172664405,0.429,0.49,1
"Clca1",0.299104957583741,-0.739132041873059,0.905,0.882,1
"Mrps24",0.299112167848756,-0.766485460586535,0.095,0.294,1
"Stard10",0.299112167848756,1.91931030998968,0.595,0.706,1
"Rpl10",0.299112167848756,-4.09459887006404,0.071,0.157,1
"Sec61b",0.299112167848756,0.935758250753418,0.595,0.549,1
"Defa8",0.302421676564603,-1.22165066343303,0.952,0.529,1
"Dglucy",0.302719429015655,6.16679401347766,0.143,0.333,1
"Baiap2l2",0.302719429015655,2.71441044599259,0.262,0.451,1
"Hspd1",0.306355505238217,0.339100087272275,0.571,0.882,1
"Fam120a",0.306355505238217,1.40111064551717,0.381,0.549,1
"Plpp3",0.306355505238217,1.2767155559273,0.262,0.412,1
"Acss2",0.306355505238217,-0.960802814275512,0.595,0.471,1
"Coq5",0.306355505238217,1.08306574689606,0.429,0.333,1
"Krt7",0.310020408265688,-0.303397995737336,0.476,0.529,1
"Rps6.1",0.310020408265688,0.886450456683652,1,0.98,1
"Kdm2a",0.317436724922285,3.15742641489301,0.143,0.412,1
"Ranbp3",0.317436724922285,1.2541942353374,0.119,0.353,1
"Tbrg4",0.321188145156386,0.787880804506517,0.262,0.627,1
"Tfrc",0.321188145156386,0.612942129946706,0.952,0.784,1
"Mt-cyb",0.321188145156386,-0.542852075552489,0.548,0.412,1
"Mpv17l2",0.321188145156386,1.91784564595343,0.595,0.549,1
"Mcrip1",0.3249684053511,1.13406884804562,0.762,0.471,1
"Calr",0.3249684053511,0.47333345508128,0.262,0.471,1
"Brd7",0.3249684053511,0.95655036497203,0.429,0.627,1
"Pigr",0.3249684053511,1.93805921089051,0.643,0.725,1
"Mycbp",0.3249684053511,0.330308645477646,0.262,0.196,1
"Galnt6",0.3249684053511,0.881529152795002,0.429,0.471,1
"Cd2bp2",0.328777500199434,1.82677477152633,0.286,0.529,1
"Sephs2",0.332615420903934,0.586786591397815,0.762,0.647,1
"Sirt5",0.332615420903934,1.357849084206,0.143,0.196,1
"AC098622.1",0.336482155151745,1.5628714690679,0.19,0.373,1
"Rplp2l3",0.336482155151745,1.33865896482208,0.976,0.824,1
"Rps15a",0.340377687090325,-0.976519002108172,0.333,0.647,1
"Pkig",0.340377687090325,2.77648930774651,0.119,0.431,1
"Rplp1",0.340377687090325,1.30006208417152,0.976,0.686,1
"Hnrnph3",0.340377687090325,2.81122562070033,0.405,0.647,1
"Rdh11",0.340377687090325,0.734576467653323,0.262,0.216,1
"Ephb4",0.344301997303815,-1.09212113553289,0.357,0.608,1
"Zfp219",0.344301997303815,2.86210674179654,0.19,0.314,1
"Clk3",0.344301997303815,2.50940582319202,0.381,0.49,1
"Mylk",0.344301997303815,1.61156570546128,0.429,0.392,1
"Eef1d",0.348255062790102,2.20333863329051,0.643,0.686,1
"Rps9",0.348255062790102,-0.600782647345008,0.833,0.863,1
"Rpl37a-ps1",0.352236856938553,1.9105159958048,0.952,0.49,1
"Phc2",0.352236856938553,1.93504271620144,0.31,0.51,1
"Arhgef1",0.352236856938553,-0.530968700019896,0.286,0.471,1
"Madd",0.352236856938553,2.48727887334246,0.119,0.216,1
"Itgb1",0.352236856938553,0.301117549469523,0.571,0.51,1
"Col15a1",0.352236856938553,-0.70398758485311,0.286,0.235,1
"Acvrl1",0.352236856938553,-2.47458286232552,0.143,0.137,1
"Rpl36l3",0.356247349508463,-0.41295600225653,0.595,0.882,1
"Slc39a10",0.364318505124218,-1.9771675591133,1,0.471,1
"Hsp90aa1",0.364354290675116,1.40324154915037,0.333,0.725,1
"Sdf2l1",0.364354290675116,0.273035332357654,0.738,0.471,1
"Wdhd1",0.364354290675116,-2.56408617540957,0.262,0.059,1
"Cpe",0.364354290675116,0.268479930118105,0.405,0.569,1
"Dnajc9",0.364354290675116,0.973462231971272,0.286,0.333,1
"Lsm3",0.368450660456093,1.07470587618518,0.976,0.51,1
"Myb",0.368450660456093,1.40133388104682,0.405,0.706,1
"Itm2c",0.368450660456093,-0.643157674713005,0.738,0.451,1
"Dnajc7",0.368450660456093,1.8616301306729,0.19,0.451,1
"Crls1",0.368450660456093,3.86893913850615,0.19,0.373,1
"Zfp142",0.368450660456093,1.80141722622437,0.238,0.373,1
"Mis12",0.368450660456093,2.50784192629156,0.167,0.196,1
"Qrich1",0.372575570988964,1.46190534803096,1,0.49,1
"Sh3bgrl3",0.372575570988964,-1.41321047818382,0.976,0.471,1
"Sp110",0.372575570988964,2.24882106125251,0.119,0.294,1
"Tbc1d10b",0.372575570988964,2.25688806639504,0.214,0.353,1
"Ccdc107",0.372575570988964,2.02674991718146,0.119,0.196,1
"Ubqln4",0.376728973584599,0.951987783170992,0.238,0.627,1
"Lipa",0.376728973584599,-0.609643440024016,0.024,0.137,1
"ENSRNOG00000065867",0.376728973584599,1.46700339532747,0.452,0.549,1
"Dmbt1",0.376728973584599,0.549104672955615,0.881,0.843,1
"Mzt2b",0.380910815809786,1.20606427849104,0.119,0.314,1
"Rps18",0.380910815809786,-0.862391638277065,0.833,0.725,1
"Wdr46",0.380910815809786,1.82450994796655,0.214,0.314,1
"Arrdc1",0.380910815809786,1.0216336332199,0.31,0.373,1
"Tpt1l3",0.385121041470892,2.18749070135597,0.262,0.471,1
"Ano10",0.385121041470892,-1.50138491856065,0.095,0.216,1
"Pnrc2",0.389359590598309,0.994387679101794,0.5,0.667,1
"Agap3",0.389359590598309,2.39596946603933,0.214,0.373,1
"Hmg20a",0.389359590598309,1.53922139705995,0.19,0.255,1
"Nop56",0.393626399431695,-0.910760638598806,0.762,0.49,1
"Naa30",0.393626399431695,2.78736292404898,0.143,0.333,1
"Zscan26",0.393626399431695,3.27563556668441,0.071,0.157,1
"Mt-nd5",0.393626399431695,2.51855604806276,0.119,0.196,1
"Rpl26",0.402244522138456,-1.64609528034578,0.714,0.51,1
"Ka11",0.402244522138456,-0.597667822193981,0.214,0.353,1
"Dpt",0.40659568941603,-1.02241036046187,1,0.471,1
"Tsen34",0.40659568941603,2.20820993569907,0.905,0.627,1
"Naca",0.40659568941603,2.27675288284416,0.738,0.922,1
"Tmem123",0.40659568941603,0.689206564561039,0.167,0.137,1
"Rpl5l1",0.410973077988281,-1.37471728382645,0.952,0.784,1
"Sema3c",0.41097482318419,-3.53992399258154,0.286,0.078,1
"Dut",0.41097482318419,-0.476112130630115,0.833,0.706,1
"Pomt1",0.41097482318419,-2.59141182382999,0.19,0.137,1
"Sgsm3",0.41097482318419,0.446145742513219,0.167,0.196,1
"Trappc6a",0.41097482318419,0.757445213516668,0.667,0.667,1
"Tmem30b",0.415381840536163,-1.83363737046786,0.095,0.353,1
"Cuta",0.419816654703182,1.37799762039814,0.952,0.529,1
"Rpl34",0.419816654703182,-0.656220239398075,0.952,0.725,1
"Cct6a",0.424279175045575,2.29762045120204,0.952,0.647,1
"Tns2",0.424279175045575,1.32374213327003,0.667,0.784,1
"Hnrnpu",0.424279175045575,2.55188184259559,0.69,0.725,1
"Gltp",0.428769307044723,0.710495909776835,0.048,0.216,1
"Rps23",0.428769307044723,-2.61573028515981,0.786,0.647,1
"Nsa2",0.433286952295894,2.48649169301139,0.81,0.51,1
"Mrps18a",0.433286952295894,2.02390817405087,0.381,0.51,1
"Nono",0.433286952295894,1.91214653180596,0.333,0.451,1
"Zbtb18",0.43783200850196,0.504773009785337,0.738,0.51,1
"Stk25",0.442404369468012,0.429033174911368,0.048,0.353,1
"Pmpca",0.442404369468012,1.675106138894,0.476,0.706,1
"Pbx1",0.442404369468012,2.59215860120861,0.119,0.078,1
"Pum3l1",0.447003925096871,-0.459956625455866,0.857,0.49,1
"Nme2",0.447003925096871,-1.10071101358437,0.929,0.627,1
"Dbi",0.447003925096871,0.266596168327748,0.405,0.529,1
"Bnip2",0.4516305613855,0.655011282517915,0.19,0.49,1
"Rps2",0.4516305613855,-1.23210042457587,0.405,0.686,1
"Carm1",0.4516305613855,-1.30699574205296,0.857,0.667,1
"Mrps12",0.4516305613855,-0.884822649587315,0.643,0.51,1
"Mrpl37",0.4516305613855,1.54519311088441,0.643,0.51,1
"Hdgf",0.4516305613855,-2.10560695353006,0.738,0.647,1
"Rpl28",0.4516305613855,-0.359645230241043,0.881,0.843,1
"Cst6",0.4516305613855,0.919726198990914,0.262,0.275,1
"Hsp90ab1",0.456277440575311,0.338248841969551,0.929,0.98,1
"Snrpd1",0.45628416042234,1.79715181552883,0.31,0.49,1
"Tep1",0.45628416042234,0.404574784819874,0.381,0.549,1
"Polr2e",0.45628416042234,2.68974177023141,0.69,0.784,1
"Pcbp1",0.45628416042234,-0.449061280129987,0.571,0.51,1
"Eif1ax",0.460964600385554,3.1676256512095,0.524,0.49,1
"Eml4",0.465671755542201,1.80823592700281,0.286,0.549,1
"Ncln",0.465671755542201,0.751956644106302,0.357,0.529,1
"Hmgb2",0.47040549624834,-3.0121331322441,0.286,0.078,1
"Agr2",0.47040549624834,-1.57591662703075,1,0.804,1
"Msl3",0.47040549624834,2.28419985176565,0.31,0.392,1
"Alyref",0.47040549624834,1.82676909904352,0.548,0.529,1
"Creb3l4",0.475165688950068,0.308433751466609,0.238,0.588,1
"Hbs1l",0.475165688950068,1.9879603931166,0.167,0.451,1
"Rps20",0.475165688950068,-0.669669965117205,0.167,0.314,1
"Pop7",0.475165688950068,1.38815886237094,0.31,0.451,1
"Wars1",0.475165688950068,1.54150721518733,0.429,0.569,1
"Timm9",0.475165688950068,1.73816714721966,0.19,0.137,1
"Fcgbp",0.479952196185497,-4.32761264652897,0.238,0.314,1
"Ngdn",0.479952196185497,3.12906231166658,0.19,0.235,1
"Atic",0.479952196185497,-1.25615977478576,0.333,0.373,1
"Tradd",0.484764876587684,2.36970096764269,0.095,0.294,1
"Smarce1",0.484764876587684,0.338429241609907,0.714,0.588,1
"Map1lc3a",0.484764876587684,3.77511072558111,0.167,0.196,1
"Anp32e",0.489603584888499,0.287161485038817,0.952,0.667,1
"Ccdc12",0.489603584888499,0.618487521829918,0.429,0.51,1
"Map3k21",0.489603584888499,1.6406659844437,0.119,0.196,1
"Eif3k",0.489603584888499,2.66169594878623,0.69,0.647,1
"Mrps18b",0.489603584888499,0.467386925793062,0.167,0.137,1
"Dlgap5",0.489603584888499,-0.719587918240898,0.119,0.098,1
"Eif3g",0.494468171923456,-2.07318052598644,0.857,0.49,1
"Ece1",0.494468171923456,-1.16807846858885,0.286,0.588,1
"Rbm14",0.494468171923456,1.5774028721795,0.429,0.706,1
"Atp6v1c1",0.494468171923456,1.89263321189068,0.143,0.412,1
"Eef2",0.494468171923456,0.67285530645156,0.738,0.961,1
"Smarcd2",0.494468171923456,2.11128547720301,0.31,0.51,1
"Zmiz2",0.494468171923456,3.06257966648769,0.643,0.588,1
"Serbp1",0.504274366091746,0.452868293956736,0.476,0.725,1
"Reep5",0.504274366091746,2.33743169676693,0.405,0.569,1
"Ybx1-ps20",0.509215655471201,-0.809606451685239,0.786,0.529,1
"Ptov1",0.509215655471201,0.913092438246692,0.452,0.667,1
"RT1-T24-1",0.514182188093427,-2.43622134511317,1,0.471,1
"Cltb",0.514182188093427,-0.371415945026481,0.262,0.431,1
"R3hdm4",0.514182188093427,2.06185799928606,0.619,0.784,1
"Rcc2",0.519173795418198,0.55858515765969,1,0.686,1
"Eef1a1",0.519173795418198,-1.40328096291383,0.595,0.804,1
"Tex9",0.524190305058111,2.93068855128167,0.19,0.294,1
"Ssbp4",0.524190305058111,-1.02334310989226,0.214,0.255,1
"Tmed9",0.529231540790179,2.38574582623068,0.429,0.549,1
"Pdia3",0.529231540790179,1.31526338715549,0.524,0.627,1
"Ddx54",0.534297322568393,2.19890379324938,0.976,0.569,1
"Lsm5",0.534297322568393,2.55177515341324,1,0.725,1
"Prpf38b",0.534297322568393,3.84039065855335,0.238,0.471,1
"Hp1bp3",0.534297322568393,0.947299532581737,0.381,0.51,1
"Smoc2",0.539357202624568,-0.693197820220806,1,0.569,1
"Mrps11",0.539387466537266,-0.327158386164131,0.405,0.647,1
"Hmgcs2",0.539387466537266,1.11090177681478,0.619,0.667,1
"Pdia4",0.544500283972648,-0.775786043387832,0.31,0.431,1
"Grk6",0.544501785046344,3.23899029210491,0.357,0.451,1
"Calb2",0.549638597808803,-1.01726912416986,0.357,0.216,1
"Snrpb",0.549640086665707,0.791312557460344,0.357,0.588,1
"Prpsap1",0.549640086665707,-0.695492991701815,0.333,0.471,1
"Dynll1",0.549640086665707,1.13485517382358,0.738,0.647,1
"Elp6",0.549640086665707,2.58457550329872,0.452,0.392,1
"Rps25l3",0.549640086665707,1.28187361318251,0.881,0.824,1
"Cxcl12",0.55480069979675,-3.02407721719704,0.929,0.49,1
"Washc1",0.554802176202428,3.23737485276087,0.143,0.157,1
"Rbm3",0.559987854718029,1.92896214712222,0.476,0.725,1
"Mrpl51",0.565196919546899,0.287107915667183,0.881,0.51,1
"Mvb12b",0.570429164315686,-1.61878741944978,0.476,0.078,1
"Sf1",0.570429164315686,0.337296715211574,0.381,0.608,1
"Hes6",0.570429164315686,0.583597554996163,0.595,0.765,1
"Rfx1",0.570429164315686,2.7541621587168,0.048,0.137,1
